date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,year,month,day,dayofweek,is_weekend,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,predicted_usage_cpu
2023-01-16,North Europe,Container,54,1622,224,93.98,1.19,0,2023,1,16,0,0,88.0,56.0,71.0,76.0,12.63592761401656,78.1,13.020805632154444,73.20245
2023-01-16,North Europe,Storage,68,1890,343,93.98,1.19,0,2023,1,16,0,0,54.0,83.0,88.0,75.71428571428571,13.174650984805178,77.53333333333333,13.693021966487626,74.82552
2023-01-16,North Europe,VM,56,1217,422,93.98,1.19,0,2023,1,16,0,0,68.0,78.0,50.0,73.57142857142857,13.010984370358502,76.86666666666666,13.652670152715569,76.10921
2023-01-16,Southeast Asia,VM,70,1674,343,93.98,1.19,0,2023,1,16,0,0,56.0,66.0,78.0,70.42857142857143,14.351041110399589,77.06666666666666,13.284508305524154,74.259186
2023-01-16,West US,Storage,61,944,432,93.98,1.19,0,2023,1,16,0,0,70.0,70.0,99.0,71.0,14.22439219556785,76.8,13.345282002420852,74.03603
2023-01-16,West US,VM,68,676,299,93.98,1.19,0,2023,1,16,0,0,61.0,91.0,80.0,69.71428571428571,14.727686916306984,75.53333333333333,12.963432211904516,73.75429
2023-01-16,East US,Container,97,1228,386,93.98,1.19,0,2023,1,16,0,0,68.0,88.0,93.0,66.42857142857143,11.370387604902104,75.13333333333334,13.0059226119682,76.615326
2023-01-16,East US,Storage,66,561,283,93.98,1.19,0,2023,1,16,0,0,97.0,54.0,82.0,67.71428571428571,14.337762327902707,75.26666666666667,13.214238228290837,75.66791
2023-01-16,East US,VM,84,1372,485,93.98,1.19,0,2023,1,16,0,0,66.0,68.0,92.0,69.42857142857143,13.087616829878243,74.73333333333333,13.255924721794592,76.46883
2023-01-16,West US,Container,68,575,464,93.98,1.19,0,2023,1,16,0,0,84.0,56.0,82.0,71.71428571428571,14.150551057753685,74.46666666666667,12.974067857908295,76.16009
2023-01-17,Southeast Asia,Container,80,944,381,99.87,0.89,0,2023,1,17,1,0,68.0,70.0,61.0,73.42857142857143,12.567910763224738,74.0,12.945509140105372,74.61838
2023-01-17,Southeast Asia,Storage,85,1593,451,99.87,0.89,0,2023,1,17,1,0,80.0,61.0,51.0,74.85714285714286,12.68106950574452,74.63333333333334,12.750884576030966,75.99108
2023-01-17,Southeast Asia,VM,56,716,331,99.87,0.89,0,2023,1,17,1,0,85.0,68.0,65.0,78.28571428571429,11.499482390007657,75.76666666666667,12.07072072622736,73.12394
2023-01-17,North Europe,Container,97,1888,344,99.87,0.89,0,2023,1,17,1,0,56.0,97.0,81.0,76.57142857142857,13.92667874808568,75.46666666666667,12.45331511972874,77.52455
2023-01-17,North Europe,Storage,87,838,335,99.87,0.89,0,2023,1,17,1,0,97.0,66.0,80.0,76.57142857142857,13.92667874808568,76.0,13.027821687873784,75.641045
2023-01-17,North Europe,VM,51,528,364,99.87,0.89,0,2023,1,17,1,0,87.0,84.0,76.0,79.57142857142857,13.525989093311525,76.23333333333333,13.163909212203132,75.27856
2023-01-17,West US,VM,59,1453,452,99.87,0.89,0,2023,1,17,1,0,51.0,68.0,67.0,74.85714285714286,17.023792873784725,75.4,13.947191040888288,73.80521
2023-01-17,West US,Storage,87,1697,340,99.87,0.89,0,2023,1,17,1,0,59.0,80.0,98.0,73.57142857142857,17.943031542980144,75.13333333333334,14.187739567069467,75.58299
2023-01-17,East US,Container,96,1087,208,99.87,0.89,0,2023,1,17,1,0,87.0,85.0,81.0,74.57142857142857,18.545953223072164,74.76666666666667,13.710512788351144,74.13939
2023-01-17,East US,Storage,78,734,345,99.87,0.89,0,2023,1,17,1,0,96.0,56.0,73.0,76.14285714285714,19.9869004719639,75.26666666666667,14.210082222901075,75.59867
2023-01-17,East US,VM,54,1686,414,99.87,0.89,0,2023,1,17,1,0,78.0,97.0,84.0,79.28571428571429,17.913814833942077,75.43333333333334,14.211902086615297,72.972855
2023-01-17,West US,Container,89,669,482,99.87,0.89,0,2023,1,17,1,0,54.0,87.0,85.0,73.14285714285714,18.197331044492664,74.43333333333334,14.637418590328886,75.28656
2023-01-18,North Europe,Container,94,1171,372,108.23,0.88,0,2023,1,18,2,0,89.0,51.0,94.0,73.42857142857143,18.464895909600475,74.56666666666666,14.754738183057492,77.00977
2023-01-18,Southeast Asia,VM,96,1672,279,108.23,0.88,0,2023,1,18,2,0,94.0,59.0,56.0,79.57142857142857,16.84099307104688,74.56666666666666,14.754738183057492,76.26313
2023-01-18,North Europe,Storage,55,557,243,108.23,0.88,0,2023,1,18,2,0,96.0,87.0,83.0,84.85714285714286,15.015864626327508,75.9,14.826234902338168,73.00281
2023-01-18,Southeast Asia,Container,86,1750,346,108.23,0.88,0,2023,1,18,2,0,55.0,96.0,78.0,80.28571428571429,18.678992529169328,74.96666666666667,15.239430103683588,75.09969
2023-01-18,Southeast Asia,Storage,70,702,451,108.23,0.88,0,2023,1,18,2,0,86.0,78.0,66.0,78.85714285714286,17.629790804474254,75.23333333333333,15.363825254043398,73.907036
2023-01-18,North Europe,VM,98,1932,316,108.23,0.88,0,2023,1,18,2,0,70.0,54.0,70.0,77.71428571428571,17.95099148342776,75.36666666666666,15.29814803606415,76.13306
2023-01-18,East US,VM,88,590,401,108.23,0.88,0,2023,1,18,2,0,98.0,89.0,91.0,84.0,15.842979517754952,76.3,15.80517156742888,74.51921
2023-01-18,West US,Storage,69,975,200,108.23,0.88,0,2023,1,18,2,0,88.0,94.0,88.0,83.85714285714286,15.794815303642944,76.2,15.718208198313109,74.13844
2023-01-18,West US,VM,99,1743,325,108.23,0.88,0,2023,1,18,2,0,69.0,96.0,54.0,80.28571428571429,15.94484541280024,75.56666666666666,15.608758225218732,77.745575
2023-01-18,East US,Container,52,672,340,108.23,0.88,0,2023,1,18,2,0,99.0,55.0,68.0,80.71428571428571,16.469307673308464,77.06666666666666,15.626973438595682,73.89798
2023-01-18,East US,Storage,75,538,325,108.23,0.88,0,2023,1,18,2,0,52.0,86.0,56.0,80.28571428571429,17.26957136810572,76.53333333333333,16.20926370582753,74.95836
2023-01-18,West US,Container,52,847,389,108.23,0.88,0,2023,1,18,2,0,75.0,70.0,70.0,78.71428571428571,17.163083306079642,77.16666666666667,15.743818345368265,74.15079
2023-01-19,Southeast Asia,Container,62,1231,439,102.09,0.8,0,2023,1,19,3,0,52.0,98.0,61.0,76.14285714285714,19.827830369025683,76.56666666666666,16.35739489699054,71.971756
2023-01-19,Southeast Asia,Storage,58,1428,411,102.09,0.8,0,2023,1,19,3,0,62.0,88.0,68.0,71.0,17.776388834631128,76.6,16.325567001823696,70.95194
2023-01-19,Southeast Asia,VM,85,1001,344,102.09,0.8,0,2023,1,19,3,0,58.0,69.0,97.0,66.71428571428571,16.57019699857021,76.26666666666667,16.60688127696247,73.62776
2023-01-19,North Europe,Container,77,1231,240,102.09,0.8,0,2023,1,19,3,0,85.0,99.0,66.0,69.0,17.9814719456815,75.86666666666666,16.230523252731913,74.25408
2023-01-19,North Europe,Storage,75,1197,377,102.09,0.8,0,2023,1,19,3,0,77.0,52.0,84.0,65.85714285714286,13.133019092203696,76.23333333333333,16.123838281238758,74.76757
2023-01-19,North Europe,VM,57,1645,363,102.09,0.8,0,2023,1,19,3,0,75.0,75.0,68.0,69.14285714285714,11.908380402452776,75.93333333333334,16.057941065540376,72.31157
2023-01-19,West US,Storage,59,1235,471,102.09,0.8,0,2023,1,19,3,0,57.0,52.0,80.0,66.57142857142857,12.367391841143286,75.56666666666666,16.367931921971664,72.785995
2023-01-19,West US,VM,52,1155,211,102.09,0.8,0,2023,1,19,3,0,59.0,62.0,85.0,67.57142857142857,11.222850838907997,74.86666666666666,16.618920113747656,71.41656
2023-01-19,East US,Container,64,1938,200,102.09,0.8,0,2023,1,19,3,0,52.0,58.0,56.0,66.14285714285714,12.601965077301246,73.76666666666667,17.012537634979946,73.12547
2023-01-19,East US,Storage,90,1828,213,102.09,0.8,0,2023,1,19,3,0,64.0,85.0,97.0,67.0,12.151817422371987,74.03333333333333,16.785632882449434,74.57303
2023-01-19,East US,VM,69,1964,246,102.09,0.8,0,2023,1,19,3,0,90.0,77.0,87.0,67.71428571428571,13.462469878818382,73.8,16.501619565238496,73.08116
2023-01-19,West US,Container,57,857,355,102.09,0.8,0,2023,1,19,3,0,69.0,75.0,51.0,66.57142857142857,12.869306415617128,73.2,16.3314800731382,73.142845
2023-01-20,North Europe,Storage,98,1352,481,86.72,1.02,0,2023,1,20,4,0,57.0,57.0,59.0,64.0,12.70170592217159,73.4,16.0851184168087,76.698845
2023-01-20,Southeast Asia,Container,77,1208,332,86.72,1.02,0,2023,1,20,4,0,98.0,59.0,87.0,69.85714285714286,17.487410437498223,74.7,16.452963258939103,76.00596
2023-01-20,Southeast Asia,Storage,90,1622,205,86.72,1.02,0,2023,1,20,4,0,77.0,52.0,96.0,72.42857142857143,16.93966885604261,74.36666666666666,16.295722589460205,77.71695
2023-01-20,Southeast Asia,VM,98,1984,297,86.72,1.02,0,2023,1,20,4,0,90.0,64.0,78.0,77.85714285714286,15.312615402869351,74.16666666666667,16.056115675178493,77.01464
2023-01-20,North Europe,Container,74,1326,482,86.72,1.02,0,2023,1,20,4,0,98.0,90.0,54.0,82.71428571428571,15.574704766750216,74.83333333333333,16.625869608230573,74.40355
2023-01-20,North Europe,VM,67,723,438,86.72,1.02,0,2023,1,20,4,0,74.0,69.0,89.0,80.42857142857143,15.501152030920691,75.5,16.156028019885035,74.410805
2023-01-20,East US,VM,78,1408,245,86.72,1.02,0,2023,1,20,4,0,67.0,57.0,94.0,80.14285714285714,15.763127560106618,74.76666666666667,16.020855660418203,75.017166
2023-01-20,West US,Storage,94,1528,318,86.72,1.02,0,2023,1,20,4,0,78.0,98.0,96.0,83.14285714285714,12.226045578035196,74.23333333333333,15.619800284239876,77.79896
2023-01-20,West US,VM,79,1765,450,86.72,1.02,0,2023,1,20,4,0,94.0,77.0,55.0,82.57142857142857,11.48705275309486,74.16666666666667,15.527691245072424,75.678825
2023-01-20,East US,Container,54,949,209,86.72,1.02,0,2023,1,20,4,0,79.0,90.0,86.0,82.85714285714286,11.349428347257282,74.96666666666667,15.119029647145494,73.26764
2023-01-20,East US,Storage,84,1776,281,86.72,1.02,0,2023,1,20,4,0,54.0,98.0,70.0,77.71428571428571,15.107550934486264,73.9,15.439202230596026,78.27784
2023-01-20,West US,Container,82,873,264,86.72,1.02,0,2023,1,20,4,0,84.0,74.0,98.0,75.71428571428571,12.711075036023878,74.36666666666666,15.52857951034786,75.35847
2023-01-21,North Europe,Storage,57,653,449,107.38,1.02,1,2023,1,21,5,1,82.0,67.0,88.0,76.85714285714286,12.88964146680808,73.83333333333333,14.952991474049211,73.58782
2023-01-21,Southeast Asia,Container,54,1489,421,107.38,1.02,1,2023,1,21,5,1,57.0,78.0,69.0,75.42857142857143,14.604304649168173,72.8,15.011260141456564,72.39748
2023-01-21,Southeast Asia,Storage,50,1577,435,107.38,1.02,1,2023,1,21,5,1,54.0,94.0,99.0,72.0,16.58312395177699,72.3,15.387298837588132,72.28275
2023-01-21,Southeast Asia,VM,52,1829,467,107.38,1.02,1,2023,1,21,5,1,50.0,79.0,52.0,65.71428571428571,15.129598867939611,70.66666666666667,15.05239889996534,72.92057
2023-01-21,North Europe,Container,83,937,317,107.38,1.02,1,2023,1,21,5,1,52.0,54.0,75.0,61.85714285714285,14.610824428354032,70.66666666666667,15.05239889996534,76.51684
2023-01-21,North Europe,VM,83,1871,294,107.38,1.02,1,2023,1,21,5,1,83.0,84.0,52.0,66.0,16.051998837112603,70.93333333333334,15.20193575090726,75.90471
2023-01-21,East US,VM,87,1270,222,107.38,1.02,1,2023,1,21,5,1,83.0,82.0,62.0,65.85714285714286,15.868507296199017,71.96666666666667,14.921595859307592,77.56015
2023-01-21,West US,Storage,94,1216,459,107.38,1.02,1,2023,1,21,5,1,87.0,57.0,58.0,66.57142857142857,16.8013604891304,72.8,15.043385532381397,77.17077
2023-01-21,West US,VM,70,1601,200,107.38,1.02,1,2023,1,21,5,1,94.0,54.0,85.0,71.85714285714286,18.968645808531598,74.0,15.25642883146823,75.13573
2023-01-21,East US,Container,59,582,344,107.38,1.02,1,2023,1,21,5,1,70.0,50.0,77.0,74.14285714285714,17.353468158925963,73.5,15.128757726423787,75.13368
2023-01-21,East US,Storage,86,1176,401,107.38,1.02,1,2023,1,21,5,1,59.0,52.0,75.0,75.42857142857143,15.50115203092063,72.9,15.340615462184704,76.62994
2023-01-21,West US,Container,50,1380,487,107.38,1.02,1,2023,1,21,5,1,86.0,83.0,57.0,80.28571428571429,11.828134337450004,73.26666666666667,15.522915948372257,72.58219
2023-01-22,Southeast Asia,Container,69,1483,268,98.84,0.97,1,2023,1,22,6,1,50.0,83.0,59.0,75.57142857142857,16.297823401271966,73.03333333333333,15.82552136382184,73.48385
2023-01-22,Southeast Asia,Storage,66,1853,472,98.84,0.97,1,2023,1,22,6,1,69.0,87.0,52.0,73.57142857142857,16.091997419599,73.36666666666666,15.623773515081895,74.59701
2023-01-22,Southeast Asia,VM,78,1399,337,98.84,0.97,1,2023,1,22,6,1,66.0,94.0,64.0,70.57142857142857,15.098091963966176,73.83333333333333,15.165940364067,76.128
2023-01-22,North Europe,Container,91,580,332,98.84,0.97,1,2023,1,22,6,1,78.0,70.0,90.0,68.28571428571429,11.814035236591558,74.3,15.068006755580075,75.969215
2023-01-22,North Europe,Storage,87,1483,229,98.84,0.97,1,2023,1,22,6,1,91.0,59.0,69.0,71.28571428571429,14.648256844124075,74.33333333333333,15.10499650911015,75.14793
2023-01-22,North Europe,VM,67,1297,448,98.84,0.97,1,2023,1,22,6,1,87.0,86.0,57.0,75.28571428571429,14.556948921555042,74.93333333333334,15.242710713159171,74.01569
2023-01-22,West US,Storage,87,1263,425,98.84,0.97,1,2023,1,22,6,1,67.0,50.0,98.0,72.57142857142857,13.986387940388587,75.26666666666667,14.94341818749769,76.450775
2023-01-22,West US,VM,60,934,302,98.84,0.97,1,2023,1,22,6,1,87.0,69.0,77.0,77.85714285714286,10.621182787690133,74.9,14.49458876437258,74.94046
2023-01-22,East US,Container,86,1352,265,98.84,0.97,1,2023,1,22,6,1,60.0,66.0,90.0,76.57142857142857,12.286267983093234,74.33333333333333,14.739890359703896,76.690796
2023-01-22,East US,Storage,96,1418,406,98.84,0.97,1,2023,1,22,6,1,86.0,78.0,98.0,79.42857142857143,11.731114508820095,74.2,14.610813189859265,75.69492
2023-01-22,East US,VM,66,1123,454,98.84,0.97,1,2023,1,22,6,1,96.0,91.0,74.0,82.0,13.2413493773609,74.13333333333334,14.502635511575445,74.08157
2023-01-22,West US,Container,87,1829,297,98.84,0.97,1,2023,1,22,6,1,66.0,87.0,67.0,78.42857142857143,13.77022322328324,73.86666666666666,14.578523016181483,75.79788
2023-01-23,North Europe,Storage,76,592,359,85.21,0.93,0,2023,1,23,0,0,87.0,67.0,78.0,78.42857142857143,13.77022322328324,74.53333333333333,14.710384165576729,74.88649
2023-01-23,Southeast Asia,Container,54,732,211,85.21,0.93,0,2023,1,23,0,0,76.0,87.0,94.0,79.71428571428571,12.919162585274782,74.46666666666667,14.698658942660163,73.34972
2023-01-23,Southeast Asia,Storage,91,1033,200,85.21,0.93,0,2023,1,23,0,0,54.0,60.0,79.0,75.0,15.567059238447506,73.13333333333334,14.679879106270343,75.41877
2023-01-23,Southeast Asia,VM,68,1528,291,85.21,0.93,0,2023,1,23,0,0,91.0,86.0,54.0,79.42857142857143,14.987296207757067,73.53333333333333,15.005133221284831,74.54119
2023-01-23,North Europe,Container,99,560,321,85.21,0.93,0,2023,1,23,0,0,68.0,96.0,84.0,76.85714285714286,15.21434160508405,74.0,14.588611524298551,78.14441
2023-01-23,North Europe,VM,74,1718,394,85.21,0.93,0,2023,1,23,0,0,99.0,66.0,82.0,77.28571428571429,15.871507864874184,74.5,15.187903535152689,74.67598
2023-01-23,East US,Container,60,610,448,85.21,0.93,0,2023,1,23,0,0,74.0,87.0,57.0,78.42857142857143,15.197117521174288,74.23333333333333,15.12176630198847,74.49772
2023-01-23,West US,Storage,60,1897,207,85.21,0.93,0,2023,1,23,0,0,60.0,76.0,54.0,74.57142857142857,16.060896019599323,74.33333333333333,15.013403972802928,73.41409
2023-01-23,East US,VM,83,552,404,85.21,0.93,0,2023,1,23,0,0,60.0,54.0,50.0,72.28571428571429,16.938263249364198,74.53333333333333,14.771205290941106,76.78513
2023-01-23,East US,Storage,92,542,439,85.21,0.93,0,2023,1,23,0,0,83.0,91.0,52.0,76.42857142857143,15.175167685588033,75.63333333333334,14.094467815015433,74.98257
2023-01-23,West US,Container,53,859,383,85.21,0.93,0,2023,1,23,0,0,92.0,68.0,83.0,76.57142857142857,15.339025858434272,76.96666666666667,13.667185299943393,75.82164
2023-01-23,West US,VM,72,1706,294,85.21,0.93,0,2023,1,23,0,0,53.0,99.0,83.0,74.42857142857143,17.614928733483843,75.96666666666667,14.293676762901104,73.22567
2023-01-24,Southeast Asia,Container,51,864,353,95.39,1.11,0,2023,1,24,1,0,72.0,74.0,87.0,70.57142857142857,13.902723268687811,75.6,14.248048868238916,74.95169
2023-01-24,Southeast Asia,Storage,72,577,415,95.39,1.11,0,2023,1,24,1,0,51.0,60.0,94.0,67.28571428571429,15.574704766750052,74.4,14.761553044170592,76.48706
2023-01-24,Southeast Asia,VM,71,1025,227,95.39,1.11,0,2023,1,24,1,0,72.0,60.0,70.0,69.0,15.297058540778314,73.66666666666667,14.29331489105003,75.572914
2023-01-24,North Europe,Storage,98,1776,379,95.39,1.11,0,2023,1,24,1,0,71.0,83.0,59.0,70.57142857142857,14.774495398683284,73.7,14.285633004694876,76.70698
2023-01-24,North Europe,VM,85,1780,207,95.39,1.11,0,2023,1,24,1,0,98.0,92.0,86.0,72.71428571428571,17.679689719319974,75.0,14.671106955862085,75.86695
2023-01-24,North Europe,Container,64,802,326,95.39,1.11,0,2023,1,24,1,0,85.0,53.0,50.0,71.71428571428571,16.5701969985703,74.96666666666667,14.646367875825836,76.001686
2023-01-24,West US,Storage,96,1579,306,95.39,1.11,0,2023,1,24,1,0,64.0,72.0,69.0,73.28571428571429,14.941154414505435,75.43333333333334,14.0336623217505,74.796036
2023-01-24,West US,VM,96,1644,413,95.39,1.11,0,2023,1,24,1,0,96.0,51.0,66.0,76.71428571428571,17.182493859684516,76.33333333333333,14.465972757339625,79.406815
2023-01-24,East US,Container,94,1596,481,95.39,1.11,0,2023,1,24,1,0,96.0,72.0,78.0,83.14285714285714,14.09998311380288,77.33333333333333,14.760930101835202,75.715836
2023-01-24,East US,Storage,98,1601,417,95.39,1.11,0,2023,1,24,1,0,94.0,71.0,91.0,86.28571428571429,13.64690790025706,77.86666666666666,15.07162973896672,76.659134
2023-01-24,East US,VM,75,1569,233,95.39,1.11,0,2023,1,24,1,0,98.0,98.0,87.0,90.14285714285714,12.361614935336236,78.1,15.333870555306538,75.50694
2023-01-24,West US,Container,97,836,225,95.39,1.11,0,2023,1,24,1,0,75.0,85.0,67.0,86.85714285714286,12.96699105972008,77.7,15.249985867715337,75.49093
2023-01-25,North Europe,Storage,93,1036,344,103.44,0.82,0,2023,1,25,2,0,97.0,64.0,87.0,88.57142857142857,13.46423834777586,78.7,15.505616335090805,74.75744
2023-01-25,Southeast Asia,Container,96,727,310,103.44,0.82,0,2023,1,25,2,0,93.0,96.0,60.0,92.71428571428572,7.994045402971294,78.9,15.654348299742646,77.43848
2023-01-25,Southeast Asia,Storage,90,608,345,103.44,0.82,0,2023,1,25,2,0,96.0,96.0,86.0,92.71428571428572,7.994045402971294,80.1,15.534943925184312,77.43848
2023-01-25,Southeast Asia,VM,53,1917,266,103.44,0.82,0,2023,1,25,2,0,90.0,94.0,96.0,91.85714285714286,7.904188160475109,80.23333333333333,15.604339213784442,74.57411
2023-01-25,North Europe,Container,62,1735,224,103.44,0.82,0,2023,1,25,2,0,53.0,98.0,66.0,86.0,16.532795690183093,78.8,16.07396695881585,72.91625
2023-01-25,North Europe,VM,88,585,325,103.44,0.82,0,2023,1,25,2,0,62.0,75.0,87.0,80.85714285714286,17.733476547935904,78.66666666666667,16.19990066664594,74.92321
2023-01-25,East US,Storage,52,1418,437,103.44,0.82,0,2023,1,25,2,0,88.0,97.0,76.0,82.71428571428571,17.698533703052856,78.7,16.2186567750294,71.64764
2023-01-25,West US,Storage,74,984,227,103.44,0.82,0,2023,1,25,2,0,52.0,93.0,54.0,76.28571428571429,19.703758403870484,77.9,16.9326251096352,74.575584
2023-01-25,West US,VM,84,1538,391,103.44,0.82,0,2023,1,25,2,0,74.0,96.0,91.0,73.57142857142857,18.27436403687915,78.56666666666666,16.342631648403586,74.70908
2023-01-25,East US,Container,92,1797,493,103.44,0.82,0,2023,1,25,2,0,84.0,90.0,68.0,71.85714285714286,16.27296911474745,78.33333333333333,16.208412743947544,75.79693
2023-01-25,East US,VM,63,1198,206,103.44,0.82,0,2023,1,25,2,0,92.0,53.0,99.0,72.14285714285714,16.657616590502712,79.13333333333334,16.272959024169484,71.36256
2023-01-25,West US,Container,59,1562,472,103.44,0.82,0,2023,1,25,2,0,63.0,62.0,74.0,73.57142857142857,15.09809196396624,77.93333333333334,16.083689174790234,73.58362
2023-01-26,North Europe,Storage,79,1342,294,103.24,0.96,0,2023,1,26,3,0,59.0,88.0,60.0,73.14285714285714,15.518038658591,77.43333333333334,16.4394045813255,73.673134
2023-01-26,Southeast Asia,Container,73,1746,205,103.24,0.96,0,2023,1,26,3,0,79.0,52.0,60.0,71.85714285714286,14.4156000155916,78.06666666666666,16.107255450911545,74.45078
2023-01-26,Southeast Asia,Storage,89,728,235,103.24,0.96,0,2023,1,26,3,0,73.0,74.0,83.0,74.85714285714286,11.480832888319778,78.5,15.775909176488934,75.29462
2023-01-26,Southeast Asia,VM,52,742,230,103.24,0.96,0,2023,1,26,3,0,89.0,84.0,92.0,77.0,12.635927614016644,78.7,15.872661380825368,71.29698
2023-01-26,North Europe,VM,70,1123,203,103.24,0.96,0,2023,1,26,3,0,52.0,92.0,53.0,72.42857142857143,15.20808055889089,77.36666666666666,16.388564838669204,73.26525
2023-01-26,North Europe,Container,73,1322,336,103.24,0.96,0,2023,1,26,3,0,70.0,63.0,72.0,69.28571428571429,12.526163095887028,77.93333333333334,15.800334639261406,73.31968
2023-01-26,West US,Storage,83,1966,428,103.24,0.96,0,2023,1,26,3,0,73.0,59.0,51.0,70.71428571428571,12.25716505714497,77.96666666666667,15.788436041726182,75.864235
2023-01-26,West US,VM,55,1191,481,103.24,0.96,0,2023,1,26,3,0,83.0,79.0,72.0,74.14285714285714,11.781745363464823,79.03333333333333,14.96313477513488,70.44526
2023-01-26,West US,Container,82,1960,349,103.24,0.96,0,2023,1,26,3,0,55.0,73.0,71.0,70.71428571428571,13.499559075691904,78.46666666666667,15.54910649020317,74.84919
2023-01-26,East US,Container,68,924,300,103.24,0.96,0,2023,1,26,3,0,82.0,89.0,98.0,72.0,14.165686240583875,78.83333333333333,15.49656988371684,73.91631
2023-01-26,East US,Storage,57,1892,435,103.24,0.96,0,2023,1,26,3,0,68.0,52.0,85.0,69.0,12.02774570177915,77.83333333333333,15.181847902911114,74.52655
2023-01-26,East US,VM,71,533,310,103.24,0.96,0,2023,1,26,3,0,57.0,70.0,64.0,69.71428571428571,10.950103282835382,76.9,15.581487689585028,74.04223
2023-01-27,Southeast Asia,Storage,86,638,458,93.23,1.06,0,2023,1,27,4,0,71.0,73.0,96.0,69.85714285714286,10.960969717267602,77.13333333333334,15.433356917635468,76.24208
2023-01-27,Southeast Asia,VM,63,819,237,93.23,1.06,0,2023,1,27,4,0,86.0,83.0,96.0,71.71428571428571,12.566016150903293,76.8,15.11655863044186,71.64459
2023-01-27,North Europe,Container,96,500,289,93.23,1.06,0,2023,1,27,4,0,63.0,55.0,94.0,68.85714285714286,11.824107738409865,75.7,14.86989553101999,78.32266
2023-01-27,North Europe,Storage,69,612,339,93.23,1.06,0,2023,1,27,4,0,96.0,82.0,98.0,74.71428571428571,13.804761083460646,75.76666666666667,14.958986074190191,73.5206
2023-01-27,North Europe,VM,53,1223,424,93.23,1.06,0,2023,1,27,4,0,69.0,68.0,75.0,72.85714285714286,13.5330283803315,74.8,14.399233696085451,72.534546
2023-01-27,Southeast Asia,Container,82,1401,377,93.23,1.06,0,2023,1,27,4,0,53.0,57.0,97.0,70.71428571428571,15.478095120893556,74.06666666666666,14.938802364712974,74.19058
2023-01-27,West US,Storage,57,1549,372,93.23,1.06,0,2023,1,27,4,0,82.0,71.0,93.0,74.28571428571429,14.64825684412413,73.56666666666666,14.385537117567749,72.38045
2023-01-27,West US,VM,51,1346,402,93.23,1.06,0,2023,1,27,4,0,57.0,86.0,96.0,72.28571428571429,16.05941349815623,72.36666666666666,14.208990192791688,70.24718
2023-01-27,East US,Container,98,1003,261,93.23,1.06,0,2023,1,27,4,0,51.0,63.0,90.0,67.28571428571429,16.519829354589646,70.86666666666666,14.001806123234363,79.087296
2023-01-27,East US,Storage,60,503,333,93.23,1.06,0,2023,1,27,4,0,98.0,96.0,53.0,72.28571428571429,19.94755027327322,71.13333333333334,14.447845164074025,71.43685
2023-01-27,East US,VM,51,967,419,93.23,1.06,0,2023,1,27,4,0,60.0,69.0,62.0,67.14285714285714,17.276463482906166,71.36666666666666,14.199279567283853,72.18669
2023-01-27,West US,Container,93,825,317,93.23,1.06,0,2023,1,27,4,0,51.0,53.0,88.0,64.57142857142857,18.265241515486377,71.0,14.586247656256726,78.119644
2023-01-28,Southeast Asia,Container,70,1688,204,110.31,1.09,1,2023,1,28,5,1,93.0,82.0,52.0,70.28571428571429,20.196652244982637,71.16666666666667,14.813980659785722,73.69725
2023-01-28,Southeast Asia,Storage,63,1297,490,110.31,1.09,1,2023,1,28,5,1,70.0,57.0,74.0,68.57142857142857,19.535072245042954,71.76666666666667,14.36874801575383,73.829796
2023-01-28,Southeast Asia,VM,78,1372,428,110.31,1.09,1,2023,1,28,5,1,63.0,51.0,84.0,69.42857142857143,19.0687977497022,71.4,14.449913494550744,74.750175
2023-01-28,North Europe,Container,50,1819,259,110.31,1.09,1,2023,1,28,5,1,78.0,98.0,92.0,73.28571428571429,17.375406812640744,71.2,14.310353136682249,71.35832
2023-01-28,North Europe,Storage,83,1087,234,110.31,1.09,1,2023,1,28,5,1,50.0,60.0,63.0,66.42857142857143,15.349887544182442,69.8,14.259660971933458,77.05389
2023-01-28,North Europe,VM,93,833,336,110.31,1.09,1,2023,1,28,5,1,83.0,51.0,59.0,69.71428571428571,16.183471874253744,70.46666666666667,14.397637098600176,78.09764
2023-01-28,West US,Container,84,1618,268,110.31,1.09,1,2023,1,28,5,1,93.0,93.0,79.0,75.71428571428571,15.871507864874172,71.6,14.796551322334622,73.494514
2023-01-28,West US,VM,58,1284,464,110.31,1.09,1,2023,1,28,5,1,84.0,70.0,73.0,74.42857142857143,14.547131937912994,71.76666666666667,14.910499270840896,72.325424
2023-01-28,East US,Container,89,820,300,110.31,1.09,1,2023,1,28,5,1,58.0,63.0,89.0,72.71428571428571,15.808376320949671,71.26666666666667,15.117775181447213,76.60102
2023-01-28,East US,Storage,93,1397,212,110.31,1.09,1,2023,1,28,5,1,89.0,78.0,52.0,76.42857142857143,16.1952373951639,71.26666666666667,15.117775181447213,76.206985
2023-01-28,East US,VM,59,760,337,110.31,1.09,1,2023,1,28,5,1,93.0,50.0,70.0,78.57142857142857,17.386365758424493,72.63333333333334,15.169123206387855,74.19441
2023-01-28,West US,Storage,60,1410,237,110.31,1.09,1,2023,1,28,5,1,59.0,83.0,73.0,79.85714285714286,15.10439860248857,72.26666666666667,15.366630513334185,70.845055
